id,products,productsVariants,productsVariantsIds,total,createdAt,scannedAt
4308,"Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","187,185,185,185,185,185,185,185",12.00,"2024-11-28 19:56:58.558388","2024-11-29 00:02:31.613671,2024-11-29 00:37:31.465549,2024-11-29 00:37:30.998178,2024-11-29 00:37:27.814123,2024-11-29 00:37:27.343730,2024-11-29 00:37:17.781872,2024-11-29 00:37:17.313636,2024-11-29 00:11:08.249874"
4314,"Reuzenrad ",Volwassen,183,8.00,"2024-11-28 20:27:02.297972","2024-11-29 01:12:04.088841"
4315,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","183,183,183,183",32.00,"2024-11-28 20:31:02.395441","2024-12-21 21:47:37.359592,2024-12-21 21:47:49.826763,2024-12-21 21:46:46.834536,2024-12-21 21:48:24.960677"
4320,"Reuzenrad ,Reuzenrad ","Volwassen,Kinderen","183,184",14.00,"2024-11-28 20:42:26.825207","2024-11-29 00:56:28.120759,2024-11-29 00:56:40.435390"
4323,"Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen","187,187",12.00,"2024-11-28 21:20:55.271401","2024-11-28 23:11:05.452498,2024-11-28 23:11:11.995093"
4324,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185",6.00,"2024-11-28 21:28:54.179717","2024-11-29 00:12:38.748639,2024-11-29 00:12:38.280275,2024-11-29 00:03:49.234343,2024-11-29 00:03:49.223762,2024-11-29 00:03:49.220264,2024-11-29 00:03:48.764265,2024-11-29 00:03:48.757288,2024-11-29 00:03:48.754302,2024-11-28 23:20:51.973501,2024-11-28 23:20:51.502575,2024-11-28 23:20:46.091223,2024-11-28 23:20:45.623136,2024-11-28 23:20:42.292604,2024-11-28 23:20:41.824333,2024-11-28 23:20:34.021223,2024-11-28 23:20:33.543095,2024-11-28 23:20:26.611357,2024-11-28 23:20:26.142428,2024-11-28 23:19:04.994981"
4332,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-11-28 22:00:05.285832","2024-11-28 23:30:37.898367,2024-11-28 23:30:57.885253,2024-11-28 23:19:20.546949,2024-11-28 23:19:39.093056"
4333,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-11-28 22:03:05.780510","2024-11-28 23:23:09.725679,2024-11-28 23:23:01.783883,2024-11-28 23:15:04.798170,2024-11-28 23:14:39.644249"
4334,"Entree schaatsbaan",Volwassen,185,6.00,"2024-11-28 22:07:21.666541",NULL
4342,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","186,188",9.00,"2024-11-28 22:39:47.687725","2024-11-29 20:39:25.370973"
4348,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,185,185,185,185",6.00,"2024-11-28 22:53:29.441423","2024-11-28 23:52:16.859313,2024-11-28 23:52:16.389929,2024-11-28 23:52:13.969076,2024-11-28 23:52:13.501512,2024-11-28 23:52:09.388621,2024-11-28 23:52:08.919192,2024-11-28 23:35:32.284468,2024-11-28 23:35:31.819582,2024-11-28 23:35:25.517769,2024-11-28 23:35:25.049040,2024-11-28 23:16:58.680006,2024-11-28 23:16:58.212842,2024-11-28 23:09:24.979035"
4349,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","185,185",12.00,"2024-11-28 23:06:23.718887","2024-11-28 23:18:15.556123,2024-11-28 23:18:29.943618"
4361,"Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen","187,187",12.00,"2024-11-28 23:11:34.540943","2024-11-28 23:12:20.534800,2024-11-28 23:13:09.599353"
4365,"Entree schaatsbaan",Kinderen,186,4.50,"2024-11-28 23:18:05.796503","2024-12-08 18:35:17.938500"
4366,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-11-28 23:20:22.328302","2024-11-28 23:36:12.512172,2024-11-28 23:30:59.783243"
4367,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-11-28 23:28:17.861270","2024-11-28 23:36:20.700269,2024-11-28 23:30:18.382301"
4368,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-11-28 23:56:47.759826","2024-11-29 00:05:13.854732,2024-11-29 00:05:20.222995,2024-11-29 00:01:05.069451,2024-11-29 00:01:16.276692"
4370,Schaatsverhuur,Volwassen,187,6.00,"2024-11-29 00:04:41.884461","2024-11-29 00:15:02.933548"
4379,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-11-29 00:06:33.211561","2024-11-29 00:29:03.746316,2024-11-29 00:13:25.510976"
4380,Schaatsverhuur,Volwassen,187,6.00,"2024-11-29 00:07:48.658876","2024-11-29 00:11:29.214554"
4381,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","185,185",12.00,"2024-11-29 00:13:40.540227","2024-11-29 00:28:34.051698,2024-11-29 00:28:51.837013"
4385,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,187,187",24.00,"2024-11-29 00:16:17.881371","2024-11-29 02:29:34.203984,2024-11-29 02:29:45.123844,2024-11-29 02:29:44.653151,2024-11-29 02:19:57.128876,2024-11-29 02:19:47.136431"
4388,"Entree schaatsbaan",Volwassen,185,0.00,"2024-11-29 00:32:58.791427","2024-11-29 00:33:51.984154"
4389,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185",18.00,"2024-11-29 00:33:36.525706","2024-11-29 00:35:55.125681,2024-11-29 00:41:32.470550,2024-11-29 00:41:32.003336,2024-11-29 00:41:28.907447,2024-11-29 00:41:28.439454,2024-11-29 00:35:49.616982,2024-11-29 00:41:21.860029,2024-11-29 00:41:21.392833,2024-11-29 00:35:42.721031"
4390,"Reuzenrad ",Volwassen,183,8.00,"2024-11-29 00:49:28.651300","2024-11-29 01:12:16.020423"
4391,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-11-29 00:49:52.862875","2024-11-30 19:52:29.542607,2024-11-30 19:52:38.620065,2024-11-30 19:44:21.632419,2024-11-30 19:44:10.711899"
4392,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Volwassen,Kinderen","185,185,185,185,185,185,185,185,185,186,187,187,187,188",45.00,"2024-11-29 01:55:37.353589","2024-12-23 15:13:05.517633,2024-12-23 15:13:05.496540,2024-12-23 15:12:57.329278,2024-12-23 15:12:57.310158,2024-12-23 15:12:52.561825,2024-12-23 15:12:52.540564,2024-12-23 15:12:48.332302,2024-12-23 15:03:05.493792,2024-12-23 15:03:12.222502,2024-12-29 18:18:43.243928,2024-12-29 18:18:32.147803"
4395,Schaatsverhuur,Volwassen,187,6.00,"2024-11-29 03:02:40.308671",NULL
4398,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-11-29 15:34:01.205108","2024-11-29 23:34:29.197333"
4399,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","185,185",12.00,"2024-11-29 15:44:37.015326","2024-12-27 23:27:39.817331,2024-12-27 23:27:59.083616"
4400,"Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen","187,187",12.00,"2024-11-29 15:47:20.041397","2024-12-27 23:22:50.298503,2024-12-27 23:22:53.638581"
4406,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","185,185,185,185,185,185,185,185,185,186,186,186,186,186",10.50,"2024-11-29 16:27:54.029677","2024-11-29 16:38:54.324782,2024-11-29 16:38:53.855046,2024-11-29 16:38:32.911771,2024-11-29 16:38:32.442287,2024-11-29 16:38:24.009635,2024-11-29 16:38:23.538908,2024-11-29 16:38:17.683397,2024-11-29 16:38:17.213315,2024-11-29 16:32:07.764480,2024-11-29 17:00:43.709180,2024-11-29 17:00:43.242237,2024-11-29 16:38:05.001144,2024-11-29 16:38:04.525662,2024-11-29 16:31:58.633270"
4407,"Reuzenrad ,Reuzenrad ","Volwassen,Kinderen","183,184",14.00,"2024-11-29 16:39:45.911004","2024-12-21 15:05:24.670569,2024-12-21 15:05:15.847269"
4408,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-11-29 16:42:25.988024","2024-11-30 19:09:12.669204,2024-11-30 19:09:19.303601,2024-11-30 19:05:38.573763,2024-11-30 19:05:43.413469"
4413,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen,Volwassen,Volwassen,Kinderen,Kinderen","185,185,186,186,187,187,188,188",42.00,"2024-11-29 17:34:52.259236","2024-11-30 20:43:17.194172,2024-11-30 20:43:07.843416,2024-11-30 20:43:01.580851,2024-11-30 20:42:54.595708,2024-11-30 20:35:22.782222,2024-11-30 20:35:48.261827,2024-11-30 20:34:46.404487,2024-11-30 20:34:08.399025"
4414,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-11-29 17:44:23.194728","2024-12-21 00:17:11.113805,2024-12-21 00:17:20.689768"
4428,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,185,187,187",24.00,"2024-11-29 18:22:52.517218","2024-12-04 18:59:56.603678,2024-12-04 18:59:56.583420,2024-12-04 17:55:47.797851,2024-12-04 17:55:47.781557,2024-12-04 17:40:58.040697,2024-12-04 19:00:05.889127,2024-12-04 19:00:05.860349,2024-12-04 17:55:53.422170,2024-12-04 17:55:53.402219,2024-12-04 17:41:08.926566,2024-12-04 17:33:04.941707,2024-12-04 17:33:15.587068"
4429,"Entree schaatsbaan",Volwassen,185,6.00,"2024-11-29 18:26:27.315951","2024-11-29 20:58:45.974457"
4432,Schaatsverhuur,Volwassen,187,6.00,"2024-11-29 18:43:36.331065",NULL
4435,"Entree schaatsbaan",Volwassen,185,6.00,"2024-11-29 19:09:24.797290","2024-11-29 23:38:20.919604"
4436,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-11-29 19:13:31.270940","2024-11-29 23:38:25.631746"
4439,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-11-29 19:56:27.558871","2024-11-29 21:07:43.201032,2024-11-29 21:08:03.083022"
4440,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-11-29 20:32:07.158160","2024-11-29 23:39:58.002233"
4441,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-11-29 20:35:15.015146","2024-11-29 23:38:13.083329"
4442,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-11-29 20:39:10.902967","2024-11-30 21:13:18.905367,2024-11-30 21:13:11.303775"
4444,"Schaatsverhuur,Entree schaatsbaan","Volwassen,Volwassen","187,185",12.00,"2024-11-29 21:30:03.296673","2024-11-29 23:44:34.913018"
4446,"Entree schaatsbaan",Volwassen,185,6.00,"2024-11-29 21:48:42.851542","2024-11-29 23:41:50.724396"
4449,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","185,185",12.00,"2024-11-29 21:51:43.447469","2024-11-29 23:40:09.558244,2024-11-29 23:55:53.118660"
4450,"Reuzenrad ",Volwassen,183,66.50,"2024-11-29 21:54:38.055539","2024-11-30 00:42:02.682381"
4451,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-11-29 22:01:04.397484","2024-11-29 23:34:34.187122"
4452,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-11-29 22:11:32.399932","2024-11-30 21:26:36.545527,2024-11-30 21:26:44.673171,2024-11-30 21:12:34.322022,2024-11-30 21:12:29.919462"
4454,"Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen","187,187",12.00,"2024-11-29 22:29:35.445110",NULL
4455,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-11-29 22:29:38.480011","2024-11-29 23:40:04.519929"
4456,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-11-29 22:40:12.579989","2024-12-01 21:05:35.924110,2024-12-01 20:56:28.980736"
4457,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","185,185,185,186,186",15.00,"2024-11-29 22:56:35.086177","2024-11-30 17:35:33.067852,2024-11-30 17:35:33.049776,2024-11-30 17:35:19.361935,2024-11-30 17:35:42.427465,2024-11-30 17:35:49.419866"
4458,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen","187,188,188",15.00,"2024-11-29 23:00:15.968471",NULL
4459,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen","185,185,185",6.00,"2024-11-29 23:14:56.667520","2024-11-30 00:13:26.163680,2024-11-30 00:13:26.150265,2024-11-29 23:32:25.350944"
4460,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185",6.00,"2024-11-29 23:15:02.848982","2024-11-30 01:10:11.827126,2024-11-30 01:10:11.808820,2024-11-30 00:51:09.081252,2024-11-30 00:51:09.068452,2024-11-30 00:13:32.473617,2024-11-30 00:13:32.459593,2024-11-29 23:32:35.384663"
4461,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,187,187",24.00,"2024-11-29 23:48:31.278567","2024-11-30 22:22:46.476968,2024-11-30 22:22:46.457522,2024-11-30 22:14:36.516923,2024-11-30 22:22:52.938000,2024-11-30 22:22:52.922934,2024-11-30 22:15:01.103222,2024-11-30 22:15:10.480889"
4462,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185",6.00,"2024-11-30 00:05:52.387197","2024-12-01 01:33:07.060296,2024-12-01 01:33:07.041303,2024-12-01 01:20:16.310922,2024-12-01 01:20:16.296283,2024-12-01 01:08:17.743562,2024-12-01 01:08:17.728231,2024-12-01 00:46:43.359431,2024-12-01 00:46:43.342934,2024-12-01 00:38:48.792673,2024-12-01 00:38:48.770510,2024-12-01 00:24:41.872196,2024-12-01 00:24:41.854388,2024-12-01 00:20:23.507463,2024-12-01 00:20:23.488233,2024-12-01 00:06:58.298473,2024-12-01 00:06:58.284096,2024-11-30 23:44:20.123729,2024-11-30 23:44:20.097213,2024-11-30 23:35:59.343159,2024-11-30 23:35:59.328206,2024-11-30 23:35:09.461856,2024-11-30 23:35:09.446718,2024-11-30 23:23:17.815064"
4468,"Reuzenrad ",Volwassen,183,8.00,"2024-11-30 00:42:13.987091","2024-11-30 00:43:29.979854"
4475,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen","185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,187,187,187,187,187,188",69.00,"2024-11-30 01:00:05.773689","2024-11-30 19:52:23.081149,2024-11-30 19:52:23.065937,2024-11-30 19:52:18.380588,2024-11-30 19:52:18.362001,2024-11-30 19:52:13.935025,2024-11-30 19:52:13.915248,2024-11-30 19:52:09.317314,2024-11-30 19:52:09.302238,2024-11-30 19:52:03.062165,2024-11-30 19:52:03.040026,2024-11-30 19:51:53.619004,2024-11-30 19:43:11.423011,2024-11-30 19:43:15.390300,2024-11-30 19:43:19.760931,2024-11-30 19:43:24.041545,2024-11-30 19:43:28.183422,2024-11-30 19:43:32.113899"
4476,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,187",18.00,"2024-11-30 01:22:43.908398","2024-11-30 02:30:24.836542,2024-11-30 02:30:24.821727,2024-11-30 01:43:54.628470,2024-11-30 02:29:30.794494,2024-11-30 02:29:30.777486,2024-11-30 01:50:54.501229,2024-11-30 01:50:54.488456,2024-11-30 01:29:31.626974"
4477,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187,183,183",40.00,"2024-11-30 01:46:37.104004","2024-12-22 16:07:46.520053,2024-12-22 16:07:58.089407,2024-12-22 15:58:45.473896,2024-12-22 15:58:53.113113,2024-12-21 20:28:26.588444,2024-12-21 20:28:37.828862"
4478,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-11-30 01:55:19.169594","2024-11-30 22:16:10.973728,2024-11-30 22:15:58.263468"
4480,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen","187,187,185,185",24.00,"2024-11-30 02:11:27.279536",NULL
4481,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","187,187,187,185,185,185",36.00,"2024-11-30 02:15:55.178543","2024-11-30 02:22:03.070416,2024-11-30 02:22:11.261107,2024-11-30 02:22:19.346148"
4489,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185",24.00,"2024-11-30 02:24:49.102203","2024-11-30 02:29:57.145147,2024-11-30 02:30:03.905687,2024-11-30 02:30:08.795118,2024-11-30 02:30:14.104692"
4493,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-11-30 02:45:29.968683","2024-11-30 18:06:35.486799,2024-11-30 18:06:49.925244"
4495,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Carrousel","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen","183,183,183,184,184,184,153",60.50,"2024-11-30 11:30:34.240392","2024-11-30 19:35:48.050705,2024-11-30 19:35:54.751515,2024-11-30 19:36:00.822208,2024-11-30 19:36:07.976141,2024-11-30 19:36:12.109835,2024-11-30 23:40:04.709034"
4496,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen","185,185,187",49.60,"2024-11-30 11:52:29.568117","2024-11-30 18:09:20.978003,2024-11-30 18:09:05.723407"
4497,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-11-30 12:24:32.118040",NULL
4498,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","183,183,183,183",32.00,"2024-11-30 13:16:59.941324","2024-11-30 17:27:31.489755,2024-11-30 17:27:26.482037,2024-11-30 17:27:21.556913,2024-11-30 17:27:14.735777"
4502,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,187,187",24.00,"2024-11-30 13:39:15.378159","2024-11-30 18:43:09.055943,2024-11-30 18:43:09.041409,2024-11-30 18:35:37.404983,2024-11-30 18:43:02.212209,2024-11-30 18:43:02.197015,2024-11-30 18:35:32.588047,2024-11-30 18:35:26.323226,2024-11-30 18:35:21.475931"
