id,products,productsVariants,productsVariants,total,createdAt,scannedAt
2226,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-19 00:35:59.808203,"2023-12-19 17:05:00.422393,2023-12-19 17:00:13.055524"
2227,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","143,143,144,148,148,149",33.00,2023-12-19 00:42:47.498859,2023-12-23 16:51:21.387044
2229,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen","143,144",10.50,2023-12-19 01:05:03.322855,"2023-12-19 20:02:13.429845,2023-12-19 20:02:07.676123"
2230,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","144,149",9.00,2023-12-19 01:08:08.596157,"2023-12-19 17:28:29.483949,2023-12-19 17:24:39.915302"
2232,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen","143,143,143",4.50,2023-12-19 01:17:59.725561,"2023-12-19 14:11:10.190586,2023-12-19 14:28:44.035877,2023-12-19 14:28:44.048806"
2233,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-19 01:36:42.439887,"2023-12-19 19:48:22.705000,2023-12-19 19:39:49.828511"
2234,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Kinderen,Kinderen,Volwassen,Kinderen,Kinderen,Volwassen,Kinderen,Kinderen","143,144,144,148,149,149,150,161,161",54.00,2023-12-19 01:43:38.663312,"2023-12-30 19:44:11.920420,2023-12-30 19:40:50.982200,2023-12-30 19:40:56.273165,2023-12-30 19:33:53.919956,2023-12-30 19:33:44.635242,2023-12-30 19:33:49.689102"
2235,Entree schaatsbaan,Volwassen,143,6.00,2023-12-19 01:45:25.606347,2023-12-19 19:54:21.580840
2236,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-19 01:58:35.887439,"2023-12-19 18:10:53.307766,2023-12-19 18:11:01.045482"
2237,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-19 02:23:28.899237,2023-12-19 19:41:22.940891
2241,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","144,149",6.75,2023-12-19 12:43:02.345591,NULL
2242,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen","144,144,149,149",18.00,2023-12-19 13:23:19.473557,"2023-12-20 17:21:03.725455,2023-12-20 17:21:10.815782,2023-12-20 17:16:15.765612,2023-12-20 17:16:08.444737"
2246,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,148",9.00,2023-12-19 13:39:22.033504,"2023-12-19 14:15:24.149456,2023-12-19 14:30:51.100850,2023-12-19 14:30:51.116283,2023-12-19 14:30:58.326494,2023-12-19 14:30:58.339068,2023-12-19 15:09:29.014676,2023-12-19 15:09:29.032807,2023-12-19 14:15:13.881385"
2247,"Reuzenrad ",Kinderen,161,21.00,2023-12-19 14:05:12.163858,2023-12-19 20:58:15.184683
2248,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-19 14:38:00.382560,"2023-12-24 20:07:25.745807,2023-12-24 20:07:20.432163"
2249,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",37.00,2023-12-19 15:40:05.420940,"2023-12-19 16:23:40.920682,2023-12-19 16:23:35.172822,2023-12-19 16:16:48.538962,2023-12-19 16:16:56.375142"
2250,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148",180.00,2023-12-19 16:24:34.430043,"2023-12-31 19:39:08.152915,2023-12-23 21:25:37.777849,2023-12-23 21:25:16.111230,2023-12-31 19:39:13.365907,2023-12-23 21:25:22.532073,2023-12-31 19:31:04.731755,2023-12-23 21:19:28.145103,2023-12-23 21:19:32.193648,2023-12-31 19:31:09.464162,2023-12-23 21:19:23.553003"
2251,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-19 16:24:46.159663,NULL
2253,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-19 16:48:40.528579,"2023-12-19 17:08:04.475797,2023-12-19 17:01:47.764166"
2254,"Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen","148,148",12.00,2023-12-19 16:52:27.143351,NULL
2255,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","148,148,148,148,148,143,143,143,143,143",60.00,2023-12-19 17:18:38.757537,"2023-12-19 17:21:57.688376,2023-12-19 17:21:38.341981,2023-12-19 17:21:28.125513,2023-12-19 17:21:42.513674,2023-12-19 17:21:33.650523,2023-12-19 17:27:09.587627,2023-12-19 17:27:22.844479,2023-12-19 17:27:03.643965,2023-12-19 17:27:16.471366,2023-12-19 17:26:01.088690"
2256,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,148,148,148",36.00,2023-12-19 17:35:29.885914,"2023-12-19 22:11:10.609562,2023-12-19 22:11:17.325901,2023-12-19 22:11:17.336638,2023-12-19 22:10:59.237114,2023-12-19 22:06:28.545796,2023-12-19 22:06:24.174944,2023-12-19 22:06:19.070719"
2257,Entree schaatsbaan,Volwassen,143,6.00,2023-12-19 17:46:09.272869,2023-12-19 18:01:16.185388
2258,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,148,148,150,150",40.00,2023-12-19 17:58:17.975863,"2023-12-19 23:05:42.135196,2023-12-19 23:05:54.832677,2023-12-19 23:05:54.844414,2023-12-19 23:01:39.623682,2023-12-19 23:01:26.489596,2023-12-19 22:04:13.218004,2023-12-19 22:04:07.321416"
2259,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,148,148",24.00,2023-12-19 18:05:53.316985,"2023-12-21 22:42:53.271355,2023-12-21 22:51:50.505999,2023-12-21 22:51:50.519812,2023-12-21 22:51:56.966440,2023-12-21 22:42:57.954118"
2263,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen","143,143,143",18.00,2023-12-19 18:34:14.175784,"2023-12-23 21:08:51.268968,2023-12-23 21:08:47.009594,2023-12-23 21:08:57.066350"
2264,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen","148,148,148",18.00,2023-12-19 18:47:11.443782,"2023-12-23 21:02:41.851818,2023-12-23 21:02:49.469540,2023-12-23 21:02:45.758339"
2265,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-19 18:47:55.529579,"2023-12-19 20:39:32.706981,2023-12-19 20:39:21.127054,2023-12-19 20:29:58.934144,2023-12-19 20:29:53.581266"
2266,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,148,148",24.00,2023-12-19 18:49:54.140768,"2023-12-19 18:50:59.433517,2023-12-19 18:56:05.245298,2023-12-19 18:56:05.256774,2023-12-19 18:55:59.552498,2023-12-19 18:50:55.626795"
2268,"Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen","144,144",9.00,2023-12-19 19:11:27.541995,"2023-12-19 19:34:05.743550,2023-12-19 19:34:14.652301"
2269,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","150,150,150,150",12.00,2023-12-19 19:12:02.807920,"2023-12-19 19:15:03.363658,2023-12-19 19:15:12.734704,2023-12-19 19:15:18.981427"
2270,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-19 19:17:37.698197,"2023-12-25 18:53:49.263961,2023-12-25 18:53:55.487547"
2271,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-19 19:24:44.499611,"2023-12-19 22:53:46.215137,2023-12-19 22:53:51.981780"
2272,Entree schaatsbaan,Kinderen,144,43.50,2023-12-19 19:39:50.407290,2023-12-19 19:53:26.889289
2273,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",13.60,2023-12-19 19:47:37.903907,"2023-12-27 18:33:04.737439,2023-12-27 18:32:57.773186"
2274,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","150,150,150",16.00,2023-12-19 20:19:17.918992,"2023-12-22 00:34:32.887105,2023-12-22 00:34:41.409465"
2279,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143",6.00,2023-12-19 22:26:32.050155,"2023-12-20 19:28:19.782492,2023-12-20 20:20:42.199446,2023-12-20 20:20:42.210452,2023-12-20 20:46:56.208179,2023-12-20 20:46:56.222832"
2281,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,148,148,148",36.00,2023-12-19 22:41:14.128930,"2023-12-29 00:46:12.758266,2023-12-29 00:38:50.216497,2023-12-29 00:46:00.238581,2023-12-29 00:46:00.260495,2023-12-29 00:39:59.725214,2023-12-29 00:40:07.218339"
2283,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","149,149,144,144,144,144",18.00,2023-12-19 23:59:58.687070,"2023-12-27 17:18:03.331742,2023-12-27 17:18:08.495319,2023-12-27 17:17:49.492430,2023-12-27 17:23:45.864273,2023-12-27 17:23:45.883973,2023-12-27 17:25:23.683728"
2284,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-20 00:02:05.720056,"2023-12-20 01:15:34.648542,2023-12-20 01:15:23.008433"
2289,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-20 00:26:10.559090,"2023-12-20 16:04:23.003963,2023-12-20 15:59:31.405303"
2293,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen","143,143,143",6.00,2023-12-20 00:30:33.462146,"2023-12-20 19:28:25.441194,2023-12-20 20:47:08.204670,2023-12-20 20:47:08.226095"
2294,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Reuzenrad ","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","144,144,144,149,161",17.00,2023-12-20 00:35:58.151406,"2023-12-20 19:04:57.035828,2023-12-20 19:48:11.528791,2023-12-20 19:48:11.541688,2023-12-20 18:56:39.685469,2023-12-20 20:55:16.686121"
2295,Schaatsverhuur,Volwassen,148,6.00,2023-12-20 00:36:46.103656,2023-12-20 19:19:10.258889
2296,Entree schaatsbaan,Volwassen,143,6.00,2023-12-20 00:37:55.417076,NULL
2297,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,148",12.00,2023-12-20 00:38:28.883814,"2023-12-20 00:50:15.972992,2023-12-20 00:50:26.364025,2023-12-20 00:50:26.375379,2023-12-20 01:38:06.556098,2023-12-20 01:38:06.573200,2023-12-20 01:38:13.330064,2023-12-20 01:38:13.348743,2023-12-20 00:40:21.951176"
2299,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143,143,148,148,148,148,148",60.00,2023-12-20 00:50:20.346442,"2023-12-20 23:16:32.672367,2023-12-20 23:17:11.172524,2023-12-20 23:48:36.102272,2023-12-20 23:48:36.121570,2023-12-20 23:17:16.505436,2023-12-20 23:48:31.768400,2023-12-20 23:48:31.781008,2023-12-20 23:16:39.030860,2023-12-20 23:17:05.510533,2023-12-20 23:08:55.844010,2023-12-20 23:07:43.030576,2023-12-20 23:07:09.705466,2023-12-20 23:09:13.493812,2023-12-20 23:08:37.004949"
2300,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-20 00:59:04.470713,"2023-12-23 23:10:51.336753,2023-12-23 23:10:44.151094"
2310,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","143,143,143,143,144,148,148,149,150,150,161",57.00,2023-12-20 01:21:03.398255,"2023-12-26 22:19:01.382602,2023-12-26 22:07:47.493699,2023-12-26 22:18:43.638201,2023-12-26 22:18:43.650046,2023-12-26 22:18:53.705481,2023-12-26 22:07:53.810654,2023-12-26 22:07:37.770351,2023-12-26 23:19:36.186263,2023-12-26 23:19:30.403738,2023-12-26 23:19:40.769328"
2313,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,148,148,148,148,148,148,150,150,150,150,150,150,150,150,150,150",136.00,2023-12-20 01:31:19.508490,"2023-12-23 19:35:05.574113,2023-12-23 19:34:06.069648,2023-12-23 19:34:33.813935,2023-12-23 19:34:16.469591,2023-12-23 19:34:47.405938,2023-12-23 19:34:26.674695,2023-12-23 19:24:40.008970,2023-12-23 19:24:25.413187,2023-12-23 19:23:59.799241,2023-12-23 19:24:31.758344,2023-12-23 19:25:00.874135,2023-12-23 19:24:07.343922,2023-12-23 16:26:51.405045,2023-12-23 16:26:57.774631,2023-12-23 16:26:27.752703,2023-12-23 16:26:21.219781,2023-12-23 16:27:16.384861,2023-12-23 16:27:24.254918,2023-12-23 16:27:03.141386"
2314,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-20 01:33:32.230511,"2023-12-20 16:59:47.704009,2023-12-20 16:50:11.743729"
2320,Entree schaatsbaan,Kinderen,144,4.50,2023-12-20 01:40:14.919521,2023-12-22 16:25:16.204485
2322,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-20 01:44:52.428326,"2023-12-27 21:03:24.710509,2023-12-27 21:03:18.636722"
2323,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-20 01:49:58.223449,"2023-12-20 19:36:12.252020,2023-12-20 19:36:07.286846"
2324,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-20 01:54:15.653333,"2023-12-20 16:17:39.704540,2023-12-20 16:17:32.090556"
2328,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen","143,143,148",12.00,2023-12-20 03:01:58.036026,"2023-12-20 18:20:55.662767,2023-12-20 18:20:56.268168,2023-12-20 17:56:57.662128"
2330,"Reuzenrad ",Volwassen,150,8.00,2023-12-20 03:50:49.883963,2023-12-21 17:15:49.815893
2331,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen","148,148,148,149,143,143,143,143,144,150,150,150,150,161",91.00,2023-12-20 11:06:07.597153,"2023-12-27 21:42:44.896846,2023-12-27 21:42:51.060744,2023-12-27 21:42:32.466619,2023-12-27 21:43:13.196983,2023-12-27 21:49:29.729794,2023-12-27 21:49:37.310707,2023-12-27 21:49:23.645145,2023-12-27 20:03:45.704446,2023-12-27 20:03:29.048751,2023-12-27 20:03:36.212023,2023-12-27 20:03:52.673701,2023-12-27 20:03:13.888379"
2332,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Kinderen","143,143,143,143,143,144,148,149",21.00,2023-12-20 12:05:26.785961,"2023-12-20 14:14:14.077162,2023-12-20 15:03:44.610060,2023-12-20 15:03:44.632897,2023-12-20 15:04:00.449376,2023-12-20 15:04:00.467107,2023-12-20 14:13:51.487220,2023-12-20 14:09:54.913908,2023-12-20 14:11:40.546325"
2333,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","150,150,150",20.40,2023-12-20 12:56:06.737658,"2023-12-26 19:28:57.935441,2023-12-26 19:29:02.515517,2023-12-26 19:28:49.688700"
2335,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,148,148,148",36.00,2023-12-20 13:11:56.334242,"2023-12-20 16:31:30.104444,2023-12-20 16:31:21.443469,2023-12-20 16:31:36.768402,2023-12-20 16:25:28.863575,2023-12-20 16:25:36.611771,2023-12-20 16:25:41.972449"
2336,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","150,150,150",16.00,2023-12-20 13:26:06.111889,"2023-12-21 15:40:21.058475,2023-12-21 15:40:29.596368"
2337,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143,143,143,148,148,148,148",48.00,2023-12-20 13:28:19.089354,"2023-12-22 14:18:09.781202,2023-12-22 14:48:28.361773,2023-12-22 14:48:28.373305,2023-12-22 14:18:16.680746,2023-12-22 14:18:27.881216,2023-12-22 14:18:27.892815,2023-12-22 14:17:46.906583,2023-12-22 14:19:09.465937,2023-12-22 14:47:55.407512,2023-12-22 14:47:55.423257,2023-12-22 14:11:44.118127,2023-12-22 14:13:54.025040,2023-12-22 14:12:08.488696,2023-12-22 14:39:16.264857"
2338,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-20 13:56:58.124152,"2023-12-20 16:57:24.678644,2023-12-20 16:53:16.565771"
2340,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-20 16:00:09.604571,"2023-12-20 19:28:48.909162,2023-12-20 19:18:43.344011"
2341,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-20 16:11:12.122476,"2023-12-20 16:14:46.493527,2023-12-20 16:14:53.018016"
2342,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-20 16:18:29.545734,"2023-12-20 17:25:59.829779,2023-12-20 17:16:17.162920"
2344,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Kinderen","143,143,143,144,148,149",21.00,2023-12-20 16:28:06.582833,"2023-12-24 18:31:14.766334,2023-12-24 18:31:33.089502,2023-12-24 18:31:33.101861,2023-12-20 17:35:08.059712,2023-12-20 17:28:20.901447,2023-12-20 17:28:13.394984"
2345,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","150,150,150",18.00,2023-12-20 16:29:15.461724,"2023-12-20 16:33:18.571906,2023-12-20 16:33:23.673359,2023-12-20 16:33:29.329284"
2346,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,148",12.00,2023-12-20 16:32:10.923580,"2023-12-20 18:20:55.663864,2023-12-20 18:20:55.664241,2023-12-20 18:20:55.789096,2023-12-20 18:20:56.133763,2023-12-20 17:57:06.220455"
2347,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,148,148",24.00,2023-12-20 16:32:37.104451,"2023-12-20 20:12:43.838776,2023-12-20 21:11:35.408422,2023-12-20 21:11:35.425145,2023-12-20 20:12:34.384259,2023-12-20 21:11:42.770211,2023-12-20 21:11:42.782307,2023-12-20 20:06:00.155469"
2348,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,148",12.00,2023-12-20 16:39:58.599499,"2023-12-20 17:34:45.065512,2023-12-20 17:35:18.579701,2023-12-20 17:35:18.589470,2023-12-20 17:28:25.473511"
2350,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,148",12.00,2023-12-20 16:44:27.811961,"2023-12-21 17:49:00.836523,2023-12-21 18:08:43.300701,2023-12-21 18:08:43.321835,2023-12-21 17:44:45.739328"
2351,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-20 16:53:31.859208,"2023-12-20 18:29:42.269777,2023-12-20 18:24:31.171161"
